Name,Gender,Race/Ethnicity,Count,Rank,Year
Avery,FEMALE,BLACK NON HISPANIC,25,26,2014
Bella,FEMALE,BLACK NON HISPANIC,15,36,2014
Blessing,FEMALE,BLACK NON HISPANIC,11,40,2014
Brianna,FEMALE,BLACK NON HISPANIC,24,27,2014
Ibrahim,MALE,BLACK NON HISPANIC,34,39,2013
Laila,FEMALE,BLACK NON HISPANIC,27,24,2014
Brielle,FEMALE,BLACK NON HISPANIC,30,21,2014
Brooke,FEMALE,BLACK NON HISPANIC,11,40,2014
Brooklyn,FEMALE,BLACK NON HISPANIC,14,37,2014
Cali,FEMALE,BLACK NON HISPANIC,17,34,2014
Chanel,FEMALE,BLACK NON HISPANIC,11,40,2014
Charlotte,FEMALE,BLACK NON HISPANIC,11,40,2014
Chelsea,FEMALE,BLACK NON HISPANIC,30,21,2014
Chloe,FEMALE,BLACK NON HISPANIC,68,3,2014
Christina,FEMALE,BLACK NON HISPANIC,10,41,2014
Dakota,FEMALE,BLACK NON HISPANIC,13,38,2014
Danielle,FEMALE,BLACK NON HISPANIC,12,39,2014
Destiny,FEMALE,BLACK NON HISPANIC,28,23,2014
Egypt,FEMALE,BLACK NON HISPANIC,11,40,2014
Eliana,FEMALE,BLACK NON HISPANIC,23,28,2014
Sydney,FEMALE,BLACK NON HISPANIC,21,30,2014
Elizabeth,FEMALE,BLACK NON HISPANIC,25,26,2014
Ella,FEMALE,BLACK NON HISPANIC,11,40,2014
Emily,FEMALE,BLACK NON HISPANIC,37,15,2014
Emma,FEMALE,BLACK NON HISPANIC,23,28,2014
Eva,FEMALE,BLACK NON HISPANIC,16,35,2014
Faith,FEMALE,BLACK NON HISPANIC,40,13,2014
Fanta,FEMALE,BLACK NON HISPANIC,12,39,2014
Fatima,FEMALE,BLACK NON HISPANIC,32,19,2014
Fatou,FEMALE,BLACK NON HISPANIC,10,41,2014
Fatoumata,FEMALE,BLACK NON HISPANIC,47,9,2014
Jayla,FEMALE,BLACK NON HISPANIC,37,20,2013
Gabriella,FEMALE,BLACK NON HISPANIC,28,23,2014
Kristian,MALE,BLACK NON HISPANIC,17,53,2014
Gabrielle,FEMALE,BLACK NON HISPANIC,37,15,2014
Genesis,FEMALE,BLACK NON HISPANIC,20,31,2014
Gianna,FEMALE,BLACK NON HISPANIC,14,37,2014
Grace,FEMALE,BLACK NON HISPANIC,20,31,2014
Hailey,FEMALE,BLACK NON HISPANIC,21,30,2014
Hannah,FEMALE,BLACK NON HISPANIC,17,34,2014
Harmony,FEMALE,BLACK NON HISPANIC,17,34,2014
Jayceon,MALE,BLACK NON HISPANIC,36,36,2014
Zamir,MALE,BLACK NON HISPANIC,10,60,2014
Hawa,FEMALE,BLACK NON HISPANIC,14,37,2014
Heaven,FEMALE,BLACK NON HISPANIC,25,26,2014
Messiah,MALE,BLACK NON HISPANIC,43,32,2013
Hope,FEMALE,BLACK NON HISPANIC,11,40,2014
Imani,FEMALE,BLACK NON HISPANIC,24,27,2014
Zoey,FEMALE,BLACK NON HISPANIC,36,21,2013
Isabella,FEMALE,BLACK NON HISPANIC,47,9,2014
Isabelle,FEMALE,BLACK NON HISPANIC,20,31,2014
Jada,FEMALE,BLACK NON HISPANIC,18,33,2014
Jade,FEMALE,BLACK NON HISPANIC,22,29,2014
Janelle,FEMALE,BLACK NON HISPANIC,12,39,2014
Jasmine,FEMALE,BLACK NON HISPANIC,25,26,2014
Caleb,MALE,BLACK NON HISPANIC,55,23,2014
Jayda,FEMALE,BLACK NON HISPANIC,13,38,2014
Jayla,FEMALE,BLACK NON HISPANIC,25,26,2014
Jordan,FEMALE,BLACK NON HISPANIC,13,38,2014
Jordyn,FEMALE,BLACK NON HISPANIC,21,30,2014
Journee,FEMALE,BLACK NON HISPANIC,11,40,2014
Journey,FEMALE,BLACK NON HISPANIC,13,38,2014
Joy,FEMALE,BLACK NON HISPANIC,11,40,2014
Kadiatou,FEMALE,BLACK NON HISPANIC,10,41,2014
Kaitlyn,FEMALE,BLACK NON HISPANIC,24,27,2014
Kali,FEMALE,BLACK NON HISPANIC,12,39,2014
Kayla,FEMALE,BLACK NON HISPANIC,36,16,2014
Kaylee,FEMALE,BLACK NON HISPANIC,24,27,2014
Kelsey,FEMALE,BLACK NON HISPANIC,14,37,2014
Chelsea,FEMALE,BLACK NON HISPANIC,26,31,2013
Kennedy,FEMALE,BLACK NON HISPANIC,25,26,2014
Khadijah,FEMALE,BLACK NON HISPANIC,13,38,2014
Aminata,FEMALE,BLACK NON HISPANIC,29,22,2014
Khloe,FEMALE,BLACK NON HISPANIC,39,14,2014
Kiara,FEMALE,BLACK NON HISPANIC,15,36,2014
Kimora,FEMALE,BLACK NON HISPANIC,13,38,2014
Mamadou,MALE,BLACK NON HISPANIC,31,42,2013
Kristen,FEMALE,BLACK NON HISPANIC,10,41,2014
Maryam,FEMALE,BLACK NON HISPANIC,10,41,2014
Kyla,FEMALE,BLACK NON HISPANIC,11,40,2014
Kylee,FEMALE,BLACK NON HISPANIC,10,41,2014
Kylie,FEMALE,BLACK NON HISPANIC,30,21,2014
Laila,FEMALE,BLACK NON HISPANIC,27,24,2014
Lailah,FEMALE,BLACK NON HISPANIC,10,41,2014
Lauren,FEMALE,BLACK NON HISPANIC,37,15,2014
Lauryn,FEMALE,BLACK NON HISPANIC,10,41,2014
Olivia,FEMALE,BLACK NON HISPANIC,64,6,2013
Layla,FEMALE,BLACK NON HISPANIC,26,25,2014
Leah,FEMALE,BLACK NON HISPANIC,36,16,2014
Leilani,FEMALE,BLACK NON HISPANIC,13,38,2014
Lillian,FEMALE,BLACK NON HISPANIC,11,40,2014
Logan,FEMALE,BLACK NON HISPANIC,14,37,2014
London,FEMALE,BLACK NON HISPANIC,61,6,2014
Kyle,MALE,BLACK NON HISPANIC,33,39,2014
Londyn,FEMALE,BLACK NON HISPANIC,26,25,2014
Messiah,MALE,BLACK NON HISPANIC,49,26,2014
Lyric,FEMALE,BLACK NON HISPANIC,15,36,2014
Mackenzie,FEMALE,BLACK NON HISPANIC,15,36,2014
Madison,FEMALE,BLACK NON HISPANIC,130,1,2014
Madisyn,FEMALE,BLACK NON HISPANIC,14,37,2014
Makayla,FEMALE,BLACK NON HISPANIC,40,13,2014
Malaysia,FEMALE,BLACK NON HISPANIC,14,37,2014
Malia,FEMALE,BLACK NON HISPANIC,18,33,2014
Maliyah,FEMALE,BLACK NON HISPANIC,20,31,2014
Kylee,FEMALE,BLACK NON HISPANIC,10,41,2014
Mariah,FEMALE,BLACK NON HISPANIC,22,29,2014
Mariam,FEMALE,BLACK NON HISPANIC,47,9,2014
Mariama,FEMALE,BLACK NON HISPANIC,16,35,2014
Maryam,FEMALE,BLACK NON HISPANIC,10,41,2014
Maya,FEMALE,BLACK NON HISPANIC,36,16,2014
McKenzie,FEMALE,BLACK NON HISPANIC,30,21,2014
Melanie,FEMALE,BLACK NON HISPANIC,11,40,2014
Mia,FEMALE,BLACK NON HISPANIC,61,6,2014
Michelle,FEMALE,BLACK NON HISPANIC,22,29,2014
Mikayla,FEMALE,BLACK NON HISPANIC,17,34,2014
Mila,FEMALE,BLACK NON HISPANIC,11,40,2014
Milan,FEMALE,BLACK NON HISPANIC,26,25,2014
Miracle,FEMALE,BLACK NON HISPANIC,13,38,2014
Morgan,FEMALE,BLACK NON HISPANIC,36,16,2014
Mya,FEMALE,BLACK NON HISPANIC,26,25,2014
Nahla,FEMALE,BLACK NON HISPANIC,13,38,2014
Kadiatou,FEMALE,BLACK NON HISPANIC,13,44,2013
Naomi,FEMALE,BLACK NON HISPANIC,32,19,2014
Nevaeh,FEMALE,BLACK NON HISPANIC,31,20,2014
Nia,FEMALE,BLACK NON HISPANIC,31,20,2014
Nova,FEMALE,BLACK NON HISPANIC,11,40,2014
Nyla,FEMALE,BLACK NON HISPANIC,36,16,2014
London,FEMALE,BLACK NON HISPANIC,61,6,2014
Nylah,FEMALE,BLACK NON HISPANIC,34,17,2014
Olivia,FEMALE,BLACK NON HISPANIC,52,8,2014
Kameron,MALE,BLACK NON HISPANIC,10,62,2013
Oumou,FEMALE,BLACK NON HISPANIC,13,38,2014
Paige,FEMALE,BLACK NON HISPANIC,28,23,2014
Caiden,MALE,BLACK NON HISPANIC,18,54,2013
Paris,FEMALE,BLACK NON HISPANIC,29,22,2014
Penelope,FEMALE,BLACK NON HISPANIC,10,41,2014
Amir,MALE,BLACK NON HISPANIC,102,7,2013
Peyton,FEMALE,BLACK NON HISPANIC,34,17,2014
Phoenix,FEMALE,BLACK NON HISPANIC,10,41,2014
Riley,FEMALE,BLACK NON HISPANIC,20,31,2014
Samantha,FEMALE,BLACK NON HISPANIC,14,37,2014
Sanaa,FEMALE,BLACK NON HISPANIC,14,37,2014
Jaliyah,FEMALE,BLACK NON HISPANIC,13,44,2013
Sanai,FEMALE,BLACK NON HISPANIC,15,36,2014
Saniyah,FEMALE,BLACK NON HISPANIC,10,41,2014
Sarah,FEMALE,BLACK NON HISPANIC,22,29,2014
Jasmine,FEMALE,BLACK NON HISPANIC,25,26,2014
Sarai,FEMALE,BLACK NON HISPANIC,15,36,2014
Sariah,FEMALE,BLACK NON HISPANIC,12,39,2014
Savannah,FEMALE,BLACK NON HISPANIC,53,7,2014
Serenity,FEMALE,BLACK NON HISPANIC,46,10,2014
Malia,FEMALE,BLACK NON HISPANIC,18,33,2014
Bryson,MALE,BLACK NON HISPANIC,13,59,2013
Shiloh,FEMALE,BLACK NON HISPANIC,10,41,2014
Major,MALE,BLACK NON HISPANIC,16,54,2014
Asia,FEMALE,BLACK NON HISPANIC,12,45,2013
Julius,MALE,BLACK NON HISPANIC,17,53,2014
Skye,FEMALE,BLACK NON HISPANIC,17,34,2014
Skyla,FEMALE,BLACK NON HISPANIC,28,23,2014
Brielle,FEMALE,BLACK NON HISPANIC,51,10,2013
Skylah,FEMALE,BLACK NON HISPANIC,24,27,2014
Skylar,FEMALE,BLACK NON HISPANIC,63,5,2014
Skyler,FEMALE,BLACK NON HISPANIC,10,41,2014
Sofia,FEMALE,BLACK NON HISPANIC,12,39,2014
Sophia,FEMALE,BLACK NON HISPANIC,36,16,2014
Summer,FEMALE,BLACK NON HISPANIC,10,41,2014
Sydney,FEMALE,BLACK NON HISPANIC,21,30,2014
Taylor,FEMALE,BLACK NON HISPANIC,45,11,2014
Tiana,FEMALE,BLACK NON HISPANIC,13,38,2014
Tianna,FEMALE,BLACK NON HISPANIC,13,38,2014
Tori,FEMALE,BLACK NON HISPANIC,18,33,2014
Trinity,FEMALE,BLACK NON HISPANIC,19,32,2014
Anthony,MALE,BLACK NON HISPANIC,37,35,2014
Victoria,FEMALE,BLACK NON HISPANIC,30,21,2014
Violet,FEMALE,BLACK NON HISPANIC,14,37,2014
Winter,FEMALE,BLACK NON HISPANIC,16,35,2014
Wynter,FEMALE,BLACK NON HISPANIC,12,39,2014
Zaniyah,FEMALE,BLACK NON HISPANIC,10,41,2014
Zara,FEMALE,BLACK NON HISPANIC,14,37,2014
Trinity,FEMALE,BLACK NON HISPANIC,22,35,2013
Zariah,FEMALE,BLACK NON HISPANIC,10,41,2014
Zendaya,FEMALE,BLACK NON HISPANIC,13,38,2014
Zoe,FEMALE,BLACK NON HISPANIC,23,28,2014
Jayla,FEMALE,BLACK NON HISPANIC,25,26,2014
Zoey,FEMALE,BLACK NON HISPANIC,32,19,2014
Journey,FEMALE,BLACK NON HISPANIC,12,45,2013
Amar'e,MALE,BLACK NON HISPANIC,12,60,2013
Zuri,FEMALE,BLACK NON HISPANIC,21,30,2014
John,MALE,BLACK NON HISPANIC,20,50,2014
Journee,FEMALE,BLACK NON HISPANIC,11,40,2014
Christopher,MALE,BLACK NON HISPANIC,55,23,2014
Aaron,MALE,BLACK NON HISPANIC,34,38,2014
Richard,MALE,BLACK NON HISPANIC,19,53,2013
Kai,MALE,BLACK NON HISPANIC,20,52,2013
Mya,FEMALE,BLACK NON HISPANIC,22,35,2013
Daniel,MALE,BLACK NON HISPANIC,55,23,2014
Lyric,FEMALE,BLACK NON HISPANIC,14,43,2013
Amira,FEMALE,BLACK NON HISPANIC,15,36,2014
Aicha,FEMALE,BLACK NON HISPANIC,23,28,2014
Xavier,MALE,BLACK NON HISPANIC,45,29,2014
Carmelo,MALE,BLACK NON HISPANIC,13,57,2014
Skyla,FEMALE,BLACK NON HISPANIC,28,23,2014
Sanaa,FEMALE,BLACK NON HISPANIC,14,37,2014
Mackenzie,FEMALE,BLACK NON HISPANIC,11,46,2013
Preston,MALE,BLACK NON HISPANIC,16,54,2014
Aiden,MALE,BLACK NON HISPANIC,133,3,2013
Arielle,FEMALE,BLACK NON HISPANIC,27,30,2013
Mekhi,MALE,BLACK NON HISPANIC,23,47,2014
Bryan,MALE,BLACK NON HISPANIC,15,55,2014
Ibrahim,MALE,BLACK NON HISPANIC,22,48,2014
Jaiden,MALE,BLACK NON HISPANIC,19,53,2013
Brielle,FEMALE,BLACK NON HISPANIC,30,21,2014
Skye,FEMALE,BLACK NON HISPANIC,17,34,2014
Justin,MALE,BLACK NON HISPANIC,72,15,2013
Maxwell,MALE,BLACK NON HISPANIC,11,61,2013
Christina,FEMALE,BLACK NON HISPANIC,10,41,2014
Sarai,FEMALE,BLACK NON HISPANIC,20,37,2013
Adonis,MALE,BLACK NON HISPANIC,11,61,2013
Isaiah,MALE,BLACK NON HISPANIC,69,16,2013
Brian,MALE,BLACK NON HISPANIC,10,62,2013
Esther,FEMALE,BLACK NON HISPANIC,10,47,2013
Lily,FEMALE,BLACK NON HISPANIC,15,42,2013
Kaylee,FEMALE,BLACK NON HISPANIC,24,27,2014
Donovan,MALE,BLACK NON HISPANIC,10,60,2014
Sofia,FEMALE,BLACK NON HISPANIC,12,39,2014
Nevaeh,FEMALE,BLACK NON HISPANIC,48,11,2013
Hunter,MALE,BLACK NON HISPANIC,20,52,2013
Amirah,FEMALE,BLACK NON HISPANIC,12,45,2013
Blake,MALE,BLACK NON HISPANIC,17,53,2014
Zaniyah,FEMALE,BLACK NON HISPANIC,10,41,2014
Travis,MALE,BLACK NON HISPANIC,13,59,2013
Nova,FEMALE,BLACK NON HISPANIC,11,40,2014
Sarai,FEMALE,BLACK NON HISPANIC,15,36,2014
Muhammad,MALE,BLACK NON HISPANIC,14,58,2013
Skylar,FEMALE,BLACK NON HISPANIC,63,5,2014
Kaleb,MALE,BLACK NON HISPANIC,20,50,2014
Benjamin,MALE,BLACK NON HISPANIC,31,42,2013
Bradley,MALE,BLACK NON HISPANIC,15,55,2014
Matthew,MALE,BLACK NON HISPANIC,56,21,2013
Eric,MALE,BLACK NON HISPANIC,17,55,2013
Kyla,FEMALE,BLACK NON HISPANIC,11,40,2014
Phoenix,FEMALE,BLACK NON HISPANIC,10,41,2014
Harmony,FEMALE,BLACK NON HISPANIC,16,41,2013
Peyton,FEMALE,BLACK NON HISPANIC,34,17,2014
Ibrahima,MALE,BLACK NON HISPANIC,13,57,2014
Darius,MALE,BLACK NON HISPANIC,12,60,2013
McKenzie,FEMALE,BLACK NON HISPANIC,17,40,2013
Myles,MALE,BLACK NON HISPANIC,11,61,2013
Tristan,MALE,BLACK NON HISPANIC,52,25,2014
Nahla,FEMALE,BLACK NON HISPANIC,13,38,2014
Micah,MALE,BLACK NON HISPANIC,33,40,2013
Cameron,MALE,BLACK NON HISPANIC,49,27,2013
Ayden,MALE,BLACK NON HISPANIC,49,27,2013
Robert,MALE,BLACK NON HISPANIC,18,54,2013
Savion,MALE,BLACK NON HISPANIC,10,60,2014
Serenity,FEMALE,BLACK NON HISPANIC,54,9,2013
Kareem,MALE,BLACK NON HISPANIC,18,52,2014
Fanta,FEMALE,BLACK NON HISPANIC,12,39,2014
Angel,MALE,BLACK NON HISPANIC,10,60,2014
Egypt,FEMALE,BLACK NON HISPANIC,13,44,2013
Kayden,MALE,BLACK NON HISPANIC,67,17,2014
Tyler,MALE,BLACK NON HISPANIC,77,13,2014
Kyrie,MALE,BLACK NON HISPANIC,21,51,2013
Amiya,FEMALE,BLACK NON HISPANIC,10,41,2014
Amaya,FEMALE,BLACK NON HISPANIC,33,18,2014
Alpha,MALE,BLACK NON HISPANIC,16,54,2014
Amare,MALE,BLACK NON HISPANIC,10,60,2014
Derrick,MALE,BLACK NON HISPANIC,10,62,2013
Aaron,MALE,BLACK NON HISPANIC,34,38,2014
Abdoul,MALE,BLACK NON HISPANIC,11,59,2014
Abdoulaye,MALE,BLACK NON HISPANIC,14,56,2014
Abraham,MALE,BLACK NON HISPANIC,13,57,2014
Adam,MALE,BLACK NON HISPANIC,24,46,2014
Aden,MALE,BLACK NON HISPANIC,17,53,2014
Adonis,MALE,BLACK NON HISPANIC,11,59,2014
Adrian,MALE,BLACK NON HISPANIC,15,55,2014
Ahmed,MALE,BLACK NON HISPANIC,10,60,2014
Aiden,MALE,BLACK NON HISPANIC,121,3,2014
Alexander,MALE,BLACK NON HISPANIC,49,26,2014
Ali,MALE,BLACK NON HISPANIC,10,60,2014
Alpha,MALE,BLACK NON HISPANIC,16,54,2014
Amadou,MALE,BLACK NON HISPANIC,15,55,2014
Amare,MALE,BLACK NON HISPANIC,10,60,2014
Amari,MALE,BLACK NON HISPANIC,30,42,2014
Amir,MALE,BLACK NON HISPANIC,101,10,2014
Andre,MALE,BLACK NON HISPANIC,13,57,2014
Andrew,MALE,BLACK NON HISPANIC,41,32,2014
Angel,MALE,BLACK NON HISPANIC,10,60,2014
Anthony,MALE,BLACK NON HISPANIC,37,35,2014
Antonio,MALE,BLACK NON HISPANIC,11,59,2014
Asher,MALE,BLACK NON HISPANIC,13,57,2014
Ashton,MALE,BLACK NON HISPANIC,30,42,2014
Austin,MALE,BLACK NON HISPANIC,22,48,2014
Avery,MALE,BLACK NON HISPANIC,23,47,2014
Ayden,MALE,BLACK NON HISPANIC,59,21,2014
Benjamin,MALE,BLACK NON HISPANIC,30,42,2014
Blake,MALE,BLACK NON HISPANIC,17,53,2014
Bradley,MALE,BLACK NON HISPANIC,15,55,2014
Brandon,MALE,BLACK NON HISPANIC,31,41,2014
Brian,MALE,BLACK NON HISPANIC,20,50,2014
Bryan,MALE,BLACK NON HISPANIC,15,55,2014
Bryce,MALE,BLACK NON HISPANIC,32,40,2014
Bryson,MALE,BLACK NON HISPANIC,17,53,2014
Caden,MALE,BLACK NON HISPANIC,10,60,2014
Caiden,MALE,BLACK NON HISPANIC,18,52,2014
Caleb,MALE,BLACK NON HISPANIC,55,23,2014
Calvin,MALE,BLACK NON HISPANIC,10,60,2014
Cameron,MALE,BLACK NON HISPANIC,38,34,2014
Carmelo,MALE,BLACK NON HISPANIC,13,57,2014
Carter,MALE,BLACK NON HISPANIC,106,8,2014
Cayden,MALE,BLACK NON HISPANIC,29,43,2014
Chance,MALE,BLACK NON HISPANIC,28,44,2014
Charles,MALE,BLACK NON HISPANIC,11,59,2014
Chase,MALE,BLACK NON HISPANIC,70,16,2014
Christian,MALE,BLACK NON HISPANIC,76,14,2014
Christopher,MALE,BLACK NON HISPANIC,55,23,2014
Daniel,MALE,BLACK NON HISPANIC,55,23,2014
Darren,MALE,BLACK NON HISPANIC,10,60,2014
David,MALE,BLACK NON HISPANIC,46,28,2014
Devin,MALE,BLACK NON HISPANIC,10,60,2014
Dominic,MALE,BLACK NON HISPANIC,14,56,2014
Donovan,MALE,BLACK NON HISPANIC,10,60,2014
Dylan,MALE,BLACK NON HISPANIC,53,24,2014
Eli,MALE,BLACK NON HISPANIC,20,50,2014
Elias,MALE,BLACK NON HISPANIC,15,55,2014
Elijah,MALE,BLACK NON HISPANIC,117,4,2014
Emmanuel,MALE,BLACK NON HISPANIC,37,35,2014
Eric,MALE,BLACK NON HISPANIC,19,51,2014
Ethan,MALE,BLACK NON HISPANIC,138,1,2014
Ezekiel,MALE,BLACK NON HISPANIC,15,55,2014
Ezra,MALE,BLACK NON HISPANIC,10,60,2014
Gabriel,MALE,BLACK NON HISPANIC,43,31,2014
Gavin,MALE,BLACK NON HISPANIC,12,58,2014
Giovanni,MALE,BLACK NON HISPANIC,15,55,2014
Greyson,MALE,BLACK NON HISPANIC,11,59,2014
Hunter,MALE,BLACK NON HISPANIC,33,39,2014
Ibrahim,MALE,BLACK NON HISPANIC,22,48,2014
Ibrahima,MALE,BLACK NON HISPANIC,13,57,2014
Isaac,MALE,BLACK NON HISPANIC,28,44,2014
Isaiah,MALE,BLACK NON HISPANIC,56,22,2014
Jace,MALE,BLACK NON HISPANIC,44,30,2014
Jacob,MALE,BLACK NON HISPANIC,73,15,2014
Jaden,MALE,BLACK NON HISPANIC,28,44,2014
Jaiden,MALE,BLACK NON HISPANIC,21,49,2014
Jalen,MALE,BLACK NON HISPANIC,11,59,2014
Jamar,MALE,BLACK NON HISPANIC,12,58,2014
James,MALE,BLACK NON HISPANIC,41,32,2014
Jasiah,MALE,BLACK NON HISPANIC,12,58,2014
Jason,MALE,BLACK NON HISPANIC,34,38,2014
Jaxon,MALE,BLACK NON HISPANIC,12,58,2014
Jayce,MALE,BLACK NON HISPANIC,33,39,2014
Jayceon,MALE,BLACK NON HISPANIC,36,36,2014
Jayden,MALE,BLACK NON HISPANIC,121,3,2014
Jaylen,MALE,BLACK NON HISPANIC,19,51,2014
Jayson,MALE,BLACK NON HISPANIC,11,59,2014
Jeremiah,MALE,BLACK NON HISPANIC,114,5,2014
Jeremy,MALE,BLACK NON HISPANIC,14,56,2014
Joel,MALE,BLACK NON HISPANIC,29,43,2014
John,MALE,BLACK NON HISPANIC,20,50,2014
Jonathan,MALE,BLACK NON HISPANIC,46,28,2014
Jordan,MALE,BLACK NON HISPANIC,40,33,2014
Joseph,MALE,BLACK NON HISPANIC,27,45,2014
Joshua,MALE,BLACK NON HISPANIC,108,7,2014
Josiah,MALE,BLACK NON HISPANIC,89,11,2014
Julian,MALE,BLACK NON HISPANIC,18,52,2014
Julius,MALE,BLACK NON HISPANIC,17,53,2014
Justice,MALE,BLACK NON HISPANIC,10,60,2014
Justin,MALE,BLACK NON HISPANIC,43,31,2014
Kaden,MALE,BLACK NON HISPANIC,20,50,2014
Kai,MALE,BLACK NON HISPANIC,30,42,2014
Kaiden,MALE,BLACK NON HISPANIC,64,19,2014
Kaleb,MALE,BLACK NON HISPANIC,20,50,2014
Kamari,MALE,BLACK NON HISPANIC,12,58,2014
Kareem,MALE,BLACK NON HISPANIC,18,52,2014
Karter,MALE,BLACK NON HISPANIC,35,37,2014
Kayden,MALE,BLACK NON HISPANIC,67,17,2014
Kenneth,MALE,BLACK NON HISPANIC,12,58,2014
Kevin,MALE,BLACK NON HISPANIC,27,45,2014
Khalil,MALE,BLACK NON HISPANIC,13,57,2014
King,MALE,BLACK NON HISPANIC,66,18,2014
Kingston,MALE,BLACK NON HISPANIC,16,54,2014
Kristian,MALE,BLACK NON HISPANIC,17,53,2014
Kyle,MALE,BLACK NON HISPANIC,33,39,2014
Kyrie,MALE,BLACK NON HISPANIC,23,47,2014
Landon,MALE,BLACK NON HISPANIC,11,59,2014
Levi,MALE,BLACK NON HISPANIC,13,57,2014
Liam,MALE,BLACK NON HISPANIC,113,6,2014
Logan,MALE,BLACK NON HISPANIC,70,16,2014
Lorenzo,MALE,BLACK NON HISPANIC,10,60,2014
Lucas,MALE,BLACK NON HISPANIC,20,50,2014
Luke,MALE,BLACK NON HISPANIC,13,57,2014
Major,MALE,BLACK NON HISPANIC,16,54,2014
Malachi,MALE,BLACK NON HISPANIC,46,28,2014
Malik,MALE,BLACK NON HISPANIC,27,45,2014
Mamadou,MALE,BLACK NON HISPANIC,23,47,2014
Marcus,MALE,BLACK NON HISPANIC,18,52,2014
Mason,MALE,BLACK NON HISPANIC,105,9,2014
Matthew,MALE,BLACK NON HISPANIC,52,25,2014
Mekhi,MALE,BLACK NON HISPANIC,23,47,2014
Messiah,MALE,BLACK NON HISPANIC,49,26,2014
Micah,MALE,BLACK NON HISPANIC,32,40,2014
Michael,MALE,BLACK NON HISPANIC,80,12,2014
Miles,MALE,BLACK NON HISPANIC,13,57,2014
Mohamed,MALE,BLACK NON HISPANIC,43,31,2014
Mohammed,MALE,BLACK NON HISPANIC,12,58,2014
Mouhamed,MALE,BLACK NON HISPANIC,12,58,2014
Moussa,MALE,BLACK NON HISPANIC,16,54,2014
Myles,MALE,BLACK NON HISPANIC,11,59,2014
Nasir,MALE,BLACK NON HISPANIC,33,39,2014
Nathan,MALE,BLACK NON HISPANIC,63,20,2014
Nathaniel,MALE,BLACK NON HISPANIC,48,27,2014
Nicholas,MALE,BLACK NON HISPANIC,31,41,2014
Noah,MALE,BLACK NON HISPANIC,128,2,2014
Noel,MALE,BLACK NON HISPANIC,13,57,2014
Nolan,MALE,BLACK NON HISPANIC,16,54,2014
Omar,MALE,BLACK NON HISPANIC,21,49,2014
Omari,MALE,BLACK NON HISPANIC,13,57,2014
Oumar,MALE,BLACK NON HISPANIC,14,56,2014
Peyton,MALE,BLACK NON HISPANIC,14,56,2014
Preston,MALE,BLACK NON HISPANIC,16,54,2014
Prince,MALE,BLACK NON HISPANIC,21,49,2014
Princeton,MALE,BLACK NON HISPANIC,12,58,2014
Quincy,MALE,BLACK NON HISPANIC,15,55,2014
Richard,MALE,BLACK NON HISPANIC,16,54,2014
Riley,MALE,BLACK NON HISPANIC,14,56,2014
Robert,MALE,BLACK NON HISPANIC,13,57,2014
Roman,MALE,BLACK NON HISPANIC,10,60,2014
Ryan,MALE,BLACK NON HISPANIC,46,28,2014
Samuel,MALE,BLACK NON HISPANIC,24,46,2014
Savion,MALE,BLACK NON HISPANIC,10,60,2014
Sean,MALE,BLACK NON HISPANIC,13,57,2014
Sebastian,MALE,BLACK NON HISPANIC,21,49,2014
Seth,MALE,BLACK NON HISPANIC,10,60,2014
Sincere,MALE,BLACK NON HISPANIC,19,51,2014
Steven,MALE,BLACK NON HISPANIC,10,60,2014
Thomas,MALE,BLACK NON HISPANIC,11,59,2014
Timothy,MALE,BLACK NON HISPANIC,11,59,2014
Travis,MALE,BLACK NON HISPANIC,12,58,2014
Tristan,MALE,BLACK NON HISPANIC,52,25,2014
Tyler,MALE,BLACK NON HISPANIC,77,13,2014
William,MALE,BLACK NON HISPANIC,21,49,2014
Wyatt,MALE,BLACK NON HISPANIC,10,60,2014
Xavier,MALE,BLACK NON HISPANIC,45,29,2014
Zachary,MALE,BLACK NON HISPANIC,36,36,2014
Zahir,MALE,BLACK NON HISPANIC,14,56,2014
Zaiden,MALE,BLACK NON HISPANIC,14,56,2014
Zaire,MALE,BLACK NON HISPANIC,20,50,2014
Zamir,MALE,BLACK NON HISPANIC,10,60,2014
Zane,MALE,BLACK NON HISPANIC,10,60,2014
Zayden,MALE,BLACK NON HISPANIC,13,57,2014
Zion,MALE,BLACK NON HISPANIC,40,33,2014
Lyric,FEMALE,BLACK NON HISPANIC,18,35,2016
Major,MALE,BLACK NON HISPANIC,15,58,2015
Israel,MALE,BLACK NON HISPANIC,16,57,2015
Preston,MALE,BLACK NON HISPANIC,21,52,2015
Ariana,FEMALE,BLACK NON HISPANIC,23,30,2016
Kevin,MALE,BLACK NON HISPANIC,25,48,2015
Jasiah,MALE,BLACK NON HISPANIC,10,63,2015
Eva,FEMALE,BLACK NON HISPANIC,17,33,2015
Jonathan,MALE,BLACK NON HISPANIC,30,43,2015
Kimora,FEMALE,BLACK NON HISPANIC,16,34,2015
Derrick,MALE,BLACK NON HISPANIC,11,56,2016
Nova,FEMALE,BLACK NON HISPANIC,14,39,2016
Muhammad,MALE,BLACK NON HISPANIC,15,52,2016
Aliyah,FEMALE,BLACK NON HISPANIC,16,34,2015
Evan,MALE,BLACK NON HISPANIC,14,59,2015
Logan,MALE,BLACK NON HISPANIC,65,14,2016
Jayce,MALE,BLACK NON HISPANIC,27,46,2015
