Name,Gender,Race/Ethnicity,Count,Rank,Year
Zissy,FEMALE,WHITE NON HISPANIC,20,72,2013
Zoe,FEMALE,WHITE NON HISPANIC,84,26,2013
Zoey,FEMALE,WHITE NON HISPANIC,24,68,2013
Sage,FEMALE,WHITE NON HISPANIC,10,82,2013
Isaiah,MALE,WHITE NON HISPANIC,11,99,2013
Sholom,MALE,WHITE NON HISPANIC,16,96,2014
Charlie,MALE,WHITE NON HISPANIC,24,86,2013
Caleb,MALE,WHITE NON HISPANIC,31,79,2013
Jaxson,MALE,WHITE NON HISPANIC,13,99,2014
Yechiel,MALE,WHITE NON HISPANIC,39,73,2014
Leonardo,MALE,WHITE NON HISPANIC,29,81,2013
Ryan,MALE,WHITE NON HISPANIC,138,20,2014
Archer,MALE,WHITE NON HISPANIC,12,100,2014
Valentina,FEMALE,WHITE NON HISPANIC,45,51,2014
Meir,MALE,WHITE NON HISPANIC,40,70,2013
Leora,FEMALE,WHITE NON HISPANIC,11,81,2013
Aryeh,MALE,WHITE NON HISPANIC,22,90,2014
Yitzchok,MALE,WHITE NON HISPANIC,66,51,2014
Mary,FEMALE,WHITE NON HISPANIC,28,68,2014
Jordan,FEMALE,WHITE NON HISPANIC,10,82,2013
Blake,FEMALE,WHITE NON HISPANIC,11,85,2014
Brynn,FEMALE,WHITE NON HISPANIC,10,86,2014
Amira,FEMALE,WHITE NON HISPANIC,19,77,2014
Lila,FEMALE,WHITE NON HISPANIC,27,65,2013
Ethan,MALE,WHITE NON HISPANIC,125,23,2013
Drew,MALE,WHITE NON HISPANIC,12,100,2014
Frimet,FEMALE,WHITE NON HISPANIC,13,79,2013
Jonah,MALE,WHITE NON HISPANIC,45,68,2014
Bennett,MALE,WHITE NON HISPANIC,14,96,2013
Hugo,MALE,WHITE NON HISPANIC,22,90,2014
Zev,MALE,WHITE NON HISPANIC,49,63,2013
Dominic,MALE,WHITE NON HISPANIC,35,75,2013
Sholom,MALE,WHITE NON HISPANIC,19,91,2013
Kieran,MALE,WHITE NON HISPANIC,14,98,2014
Ryder,MALE,WHITE NON HISPANIC,12,100,2014
Eden,FEMALE,WHITE NON HISPANIC,15,77,2013
Maximilian,MALE,WHITE NON HISPANIC,20,92,2014
Israel,MALE,WHITE NON HISPANIC,34,76,2013
Blimy,FEMALE,WHITE NON HISPANIC,27,69,2014
Keira,FEMALE,WHITE NON HISPANIC,13,83,2014
Peyton,FEMALE,WHITE NON HISPANIC,15,81,2014
Declan,MALE,WHITE NON HISPANIC,40,70,2013
Hillel,MALE,WHITE NON HISPANIC,11,99,2013
Matteo,MALE,WHITE NON HISPANIC,30,80,2013
Sabrina,FEMALE,WHITE NON HISPANIC,25,71,2014
Lina,FEMALE,WHITE NON HISPANIC,13,79,2013
Elsa,FEMALE,WHITE NON HISPANIC,11,81,2013
Avrum,MALE,WHITE NON HISPANIC,12,100,2014
Rose,FEMALE,WHITE NON HISPANIC,55,44,2014
Shaina,FEMALE,WHITE NON HISPANIC,24,68,2013
Samantha,FEMALE,WHITE NON HISPANIC,57,42,2014
Adrianna,FEMALE,WHITE NON HISPANIC,11,81,2013
Omar,MALE,WHITE NON HISPANIC,58,56,2013
Hana,FEMALE,WHITE NON HISPANIC,19,73,2013
Evangeline,FEMALE,WHITE NON HISPANIC,11,85,2014
Chaim,MALE,WHITE NON HISPANIC,150,19,2013
Emerson,FEMALE,WHITE NON HISPANIC,17,79,2014
Joyce,FEMALE,WHITE NON HISPANIC,17,75,2013
Calvin,MALE,WHITE NON HISPANIC,14,98,2014
Sebastian,MALE,WHITE NON HISPANIC,100,34,2014
Bridget,FEMALE,WHITE NON HISPANIC,12,80,2013
Mushka,FEMALE,WHITE NON HISPANIC,12,84,2014
Brayden,MALE,WHITE NON HISPANIC,13,99,2014
Ana,FEMALE,WHITE NON HISPANIC,13,79,2013
Shaindel,FEMALE,WHITE NON HISPANIC,13,79,2013
Raymond,MALE,WHITE NON HISPANIC,13,99,2014
Yitzchak,MALE,WHITE NON HISPANIC,10,100,2013
Dylan,MALE,WHITE NON HISPANIC,136,22,2013
Fradel,FEMALE,WHITE NON HISPANIC,11,85,2014
Maxim,MALE,WHITE NON HISPANIC,26,86,2014
Breindy,FEMALE,WHITE NON HISPANIC,15,77,2013
Tamar,FEMALE,WHITE NON HISPANIC,12,84,2014
Grant,MALE,WHITE NON HISPANIC,15,95,2013
Lydia,FEMALE,WHITE NON HISPANIC,10,82,2013
Efraim,MALE,WHITE NON HISPANIC,18,92,2013
Shoshana,FEMALE,WHITE NON HISPANIC,13,79,2013
Daphne,FEMALE,WHITE NON HISPANIC,16,80,2014
Eloise,FEMALE,WHITE NON HISPANIC,42,54,2014
Hailey,FEMALE,WHITE NON HISPANIC,23,69,2013
Madeline,FEMALE,WHITE NON HISPANIC,56,39,2013
Lucia,FEMALE,WHITE NON HISPANIC,29,67,2014
Katerina,FEMALE,WHITE NON HISPANIC,10,82,2013
Jana,FEMALE,WHITE NON HISPANIC,10,86,2014
Ayala,FEMALE,WHITE NON HISPANIC,10,86,2014
Yehoshua,MALE,WHITE NON HISPANIC,22,88,2013
Dominick,MALE,WHITE NON HISPANIC,14,96,2013
Naftuli,MALE,WHITE NON HISPANIC,12,98,2013
Batsheva,FEMALE,WHITE NON HISPANIC,30,62,2013
Lucille,FEMALE,WHITE NON HISPANIC,14,78,2013
Malka,FEMALE,WHITE NON HISPANIC,72,31,2013
Avi,MALE,WHITE NON HISPANIC,11,99,2013
Usher,MALE,WHITE NON HISPANIC,20,92,2014
Ariel,MALE,WHITE NON HISPANIC,15,95,2013
Cormac,MALE,WHITE NON HISPANIC,11,101,2014
Meilech,MALE,WHITE NON HISPANIC,12,100,2014
Louis,MALE,WHITE NON HISPANIC,27,83,2013
David,MALE,WHITE NON HISPANIC,304,1,2013
Iris,FEMALE,WHITE NON HISPANIC,14,82,2014
Adrian,MALE,WHITE NON HISPANIC,42,71,2014
Caroline,FEMALE,WHITE NON HISPANIC,45,51,2014
Elliot,MALE,WHITE NON HISPANIC,33,79,2014
Benzion,MALE,WHITE NON HISPANIC,20,90,2013
Gabriel,MALE,WHITE NON HISPANIC,116,28,2013
Ronan,MALE,WHITE NON HISPANIC,10,100,2013
Shifra,FEMALE,WHITE NON HISPANIC,17,75,2013
Emily,FEMALE,WHITE NON HISPANIC,143,10,2014
Parker,MALE,WHITE NON HISPANIC,27,85,2014
Shloimy,MALE,WHITE NON HISPANIC,16,96,2014
Peyton,FEMALE,WHITE NON HISPANIC,17,75,2013
Connor,MALE,WHITE NON HISPANIC,43,70,2014
Taylor,FEMALE,WHITE NON HISPANIC,24,68,2013
Faiga,FEMALE,WHITE NON HISPANIC,26,66,2013
Ilan,MALE,WHITE NON HISPANIC,12,98,2013
Yael,FEMALE,WHITE NON HISPANIC,16,80,2014
Ryan,MALE,WHITE NON HISPANIC,136,22,2013
Joshua,MALE,WHITE NON HISPANIC,91,36,2013
Hershel,MALE,WHITE NON HISPANIC,18,94,2014
Colette,FEMALE,WHITE NON HISPANIC,15,81,2014
Julien,MALE,WHITE NON HISPANIC,11,99,2013
Edward,MALE,WHITE NON HISPANIC,33,77,2013
Basya,FEMALE,WHITE NON HISPANIC,12,80,2013
Liba,FEMALE,WHITE NON HISPANIC,23,73,2014
Riley,MALE,WHITE NON HISPANIC,11,101,2014
Paul,MALE,WHITE NON HISPANIC,30,80,2013
Robert,MALE,WHITE NON HISPANIC,86,38,2013
Lucy,FEMALE,WHITE NON HISPANIC,58,41,2014
Jason,MALE,WHITE NON HISPANIC,49,65,2014
Baruch,MALE,WHITE NON HISPANIC,16,96,2014
Maisie,FEMALE,WHITE NON HISPANIC,14,82,2014
Elizabeth,FEMALE,WHITE NON HISPANIC,101,19,2014
Silas,MALE,WHITE NON HISPANIC,11,101,2014
Eliyahu,MALE,WHITE NON HISPANIC,27,83,2013
John,MALE,WHITE NON HISPANIC,158,17,2014
Rosa,FEMALE,WHITE NON HISPANIC,10,86,2014
Aisha,FEMALE,WHITE NON HISPANIC,13,83,2014
Isabel,FEMALE,WHITE NON HISPANIC,30,66,2014
Lola,FEMALE,WHITE NON HISPANIC,20,76,2014
Beckett,MALE,WHITE NON HISPANIC,13,99,2014
Sebastian,MALE,WHITE NON HISPANIC,86,38,2013
Sloane,FEMALE,WHITE NON HISPANIC,24,68,2013
Erik,MALE,WHITE NON HISPANIC,10,102,2014
Kayla,FEMALE,WHITE NON HISPANIC,42,54,2014
Isabel,FEMALE,WHITE NON HISPANIC,27,65,2013
Cecilia,FEMALE,WHITE NON HISPANIC,22,70,2013
Naomi,FEMALE,WHITE NON HISPANIC,49,47,2014
Frederick,MALE,WHITE NON HISPANIC,12,98,2013
Filip,MALE,WHITE NON HISPANIC,11,99,2013
Harper,FEMALE,WHITE NON HISPANIC,48,45,2013
Judah,MALE,WHITE NON HISPANIC,24,86,2013
Mila,FEMALE,WHITE NON HISPANIC,57,38,2013
Shalom,MALE,WHITE NON HISPANIC,10,100,2013
Julia,FEMALE,WHITE NON HISPANIC,90,25,2013
Adelaide,FEMALE,WHITE NON HISPANIC,12,80,2013
Victoria,FEMALE,WHITE NON HISPANIC,83,27,2014
Shoshana,FEMALE,WHITE NON HISPANIC,19,77,2014
Arthur,MALE,WHITE NON HISPANIC,33,77,2013
Nathan,MALE,WHITE NON HISPANIC,82,41,2013
Pearl,FEMALE,WHITE NON HISPANIC,31,61,2013
Mirel,FEMALE,WHITE NON HISPANIC,18,74,2013
Camilla,FEMALE,WHITE NON HISPANIC,10,82,2013
Gianna,FEMALE,WHITE NON HISPANIC,38,58,2014
Yocheved,FEMALE,WHITE NON HISPANIC,28,64,2013
Hershel,MALE,WHITE NON HISPANIC,23,87,2013
Chase,MALE,WHITE NON HISPANIC,43,70,2014
Aurora,FEMALE,WHITE NON HISPANIC,10,82,2013
Jax,MALE,WHITE NON HISPANIC,13,97,2013
Paul,MALE,WHITE NON HISPANIC,25,87,2014
Yehuda,MALE,WHITE NON HISPANIC,86,41,2014
Emily,FEMALE,WHITE NON HISPANIC,115,18,2013
Sawyer,MALE,WHITE NON HISPANIC,15,95,2013
Summer,FEMALE,WHITE NON HISPANIC,13,83,2014
Rory,MALE,WHITE NON HISPANIC,11,101,2014
Samuel,MALE,WHITE NON HISPANIC,158,15,2013
Greyson,MALE,WHITE NON HISPANIC,11,99,2013
Piper,FEMALE,WHITE NON HISPANIC,19,77,2014
Gitty,FEMALE,WHITE NON HISPANIC,68,33,2014
Oscar,MALE,WHITE NON HISPANIC,30,80,2013
Alec,MALE,WHITE NON HISPANIC,11,99,2013
Nosson,MALE,WHITE NON HISPANIC,11,101,2014
Arthur,MALE,WHITE NON HISPANIC,25,87,2014
Shraga,MALE,WHITE NON HISPANIC,10,102,2014
Lyla,FEMALE,WHITE NON HISPANIC,19,77,2014
Yousef,MALE,WHITE NON HISPANIC,14,96,2013
Rafael,MALE,WHITE NON HISPANIC,20,92,2014
Paige,FEMALE,WHITE NON HISPANIC,17,75,2013
Hinda,FEMALE,WHITE NON HISPANIC,10,86,2014
Madeleine,FEMALE,WHITE NON HISPANIC,41,52,2013
Shalom,MALE,WHITE NON HISPANIC,14,98,2014
Allison,FEMALE,WHITE NON HISPANIC,14,82,2014
Vincent,MALE,WHITE NON HISPANIC,49,63,2013
Sadie,FEMALE,WHITE NON HISPANIC,43,53,2014
Yaakov,MALE,WHITE NON HISPANIC,62,54,2013
Rochel,FEMALE,WHITE NON HISPANIC,39,54,2013
Ariana,FEMALE,WHITE NON HISPANIC,34,58,2013
Elias,MALE,WHITE NON HISPANIC,32,80,2014
Marco,MALE,WHITE NON HISPANIC,15,97,2014
Shlomo,MALE,WHITE NON HISPANIC,55,59,2014
Yisroel,MALE,WHITE NON HISPANIC,66,52,2013
Muhammad,MALE,WHITE NON HISPANIC,16,96,2014
Bruchy,FEMALE,WHITE NON HISPANIC,17,79,2014
Kai,MALE,WHITE NON HISPANIC,20,90,2013
Elena,FEMALE,WHITE NON HISPANIC,29,63,2013
Vivian,FEMALE,WHITE NON HISPANIC,46,47,2013
Xavier,MALE,WHITE NON HISPANIC,18,92,2013
Dean,MALE,WHITE NON HISPANIC,23,87,2013
Sophie,FEMALE,WHITE NON HISPANIC,71,32,2013
Victor,MALE,WHITE NON HISPANIC,35,77,2014
Maxwell,MALE,WHITE NON HISPANIC,55,59,2013
Raizel,FEMALE,WHITE NON HISPANIC,15,77,2013
Rocco,MALE,WHITE NON HISPANIC,15,97,2014
Yousef,MALE,WHITE NON HISPANIC,18,94,2014
Rivky,FEMALE,WHITE NON HISPANIC,60,35,2013
Juliet,FEMALE,WHITE NON HISPANIC,32,60,2013
Jaxon,MALE,WHITE NON HISPANIC,22,88,2013
Vincenzo,MALE,WHITE NON HISPANIC,11,101,2014
Giancarlo,MALE,WHITE NON HISPANIC,10,100,2013
Morgan,FEMALE,WHITE NON HISPANIC,14,82,2014
Moshe,MALE,WHITE NON HISPANIC,262,4,2013
Ruchel,FEMALE,WHITE NON HISPANIC,10,86,2014
Ayla,FEMALE,WHITE NON HISPANIC,18,78,2014
Reuben,MALE,WHITE NON HISPANIC,11,101,2014
Everett,MALE,WHITE NON HISPANIC,20,90,2013
Yoel,MALE,WHITE NON HISPANIC,12,100,2014
Shaindy,FEMALE,WHITE NON HISPANIC,58,37,2013
Liliana,FEMALE,WHITE NON HISPANIC,22,74,2014
Yitzchak,MALE,WHITE NON HISPANIC,15,97,2014
Brucha,FEMALE,WHITE NON HISPANIC,13,83,2014
Jasmina,FEMALE,WHITE NON HISPANIC,10,82,2013
Lea,FEMALE,WHITE NON HISPANIC,30,66,2014
Ada,FEMALE,WHITE NON HISPANIC,12,84,2014
Antonio,MALE,WHITE NON HISPANIC,29,81,2013
Brooke,FEMALE,WHITE NON HISPANIC,33,63,2014
Cameron,MALE,WHITE NON HISPANIC,24,88,2014
Jessica,FEMALE,WHITE NON HISPANIC,17,75,2013
Aryeh,MALE,WHITE NON HISPANIC,25,85,2013
Shane,MALE,WHITE NON HISPANIC,19,93,2014
Youssef,MALE,WHITE NON HISPANIC,23,87,2013
Nathaniel,MALE,WHITE NON HISPANIC,47,65,2013
Leona,FEMALE,WHITE NON HISPANIC,12,80,2013
Elle,FEMALE,WHITE NON HISPANIC,24,72,2014
Caitlin,FEMALE,WHITE NON HISPANIC,11,81,2013
Rena,FEMALE,WHITE NON HISPANIC,11,85,2014
Robert,MALE,WHITE NON HISPANIC,67,50,2014
Lukas,MALE,WHITE NON HISPANIC,15,95,2013
Mariam,FEMALE,WHITE NON HISPANIC,19,77,2014
Tzvi,MALE,WHITE NON HISPANIC,49,65,2014
Annabelle,FEMALE,WHITE NON HISPANIC,27,65,2013
Tzvi,MALE,WHITE NON HISPANIC,48,64,2013
Lincoln,MALE,WHITE NON HISPANIC,11,101,2014
Tristan,MALE,WHITE NON HISPANIC,19,91,2013
Cooper,MALE,WHITE NON HISPANIC,25,85,2013
Shneur,MALE,WHITE NON HISPANIC,11,99,2013
Eleni,FEMALE,WHITE NON HISPANIC,10,86,2014
Tess,FEMALE,WHITE NON HISPANIC,11,85,2014
Pessy,FEMALE,WHITE NON HISPANIC,29,63,2013
Theo,MALE,WHITE NON HISPANIC,12,100,2014
Lena,FEMALE,WHITE NON HISPANIC,24,68,2013
Frank,MALE,WHITE NON HISPANIC,15,95,2013
Trany,FEMALE,WHITE NON HISPANIC,12,84,2014
Luna,FEMALE,WHITE NON HISPANIC,16,76,2013
Yechiel,MALE,WHITE NON HISPANIC,29,81,2013
Catherine,FEMALE,WHITE NON HISPANIC,37,59,2014
Moishe,MALE,WHITE NON HISPANIC,15,95,2013
Anastasia,FEMALE,WHITE NON HISPANIC,33,59,2013
Riley,FEMALE,WHITE NON HISPANIC,41,52,2013
Baila,FEMALE,WHITE NON HISPANIC,39,57,2014
Giuliana,FEMALE,WHITE NON HISPANIC,35,57,2013
Kareem,MALE,WHITE NON HISPANIC,12,100,2014
Jordyn,FEMALE,WHITE NON HISPANIC,10,82,2013
Nicolas,MALE,WHITE NON HISPANIC,32,80,2014
Ilana,FEMALE,WHITE NON HISPANIC,12,80,2013
Muhammad,MALE,WHITE NON HISPANIC,21,89,2013
Ezra,MALE,WHITE NON HISPANIC,49,63,2013
Yaseen,MALE,WHITE NON HISPANIC,12,100,2014
Joel,MALE,WHITE NON HISPANIC,31,81,2014
Adelina,FEMALE,WHITE NON HISPANIC,11,85,2014
Juliana,FEMALE,WHITE NON HISPANIC,30,66,2014
Martin,MALE,WHITE NON HISPANIC,34,76,2013
Noah,MALE,WHITE NON HISPANIC,159,14,2013
Camilla,FEMALE,WHITE NON HISPANIC,17,79,2014
Maya,FEMALE,WHITE NON HISPANIC,122,16,2013
Roiza,FEMALE,WHITE NON HISPANIC,10,82,2013
Jacqueline,FEMALE,WHITE NON HISPANIC,16,80,2014
Jacob,MALE,WHITE NON HISPANIC,256,5,2014
Myles,MALE,WHITE NON HISPANIC,10,102,2014
Frederick,MALE,WHITE NON HISPANIC,16,96,2014
Yusuf,MALE,WHITE NON HISPANIC,23,87,2013
George,MALE,WHITE NON HISPANIC,55,59,2013
Shmiel,MALE,WHITE NON HISPANIC,18,92,2013
Aaron,MALE,WHITE NON HISPANIC,81,42,2013
Abdullah,MALE,WHITE NON HISPANIC,14,96,2013
Abraham,MALE,WHITE NON HISPANIC,141,20,2013
Ronan,MALE,WHITE NON HISPANIC,21,91,2014
Cole,MALE,WHITE NON HISPANIC,22,88,2013
Aidan,MALE,WHITE NON HISPANIC,32,80,2014
Adam,MALE,WHITE NON HISPANIC,151,18,2013
Adrian,MALE,WHITE NON HISPANIC,40,70,2013
Aharon,MALE,WHITE NON HISPANIC,19,91,2013
Ahmad,MALE,WHITE NON HISPANIC,10,100,2013
Thea,FEMALE,WHITE NON HISPANIC,11,85,2014
Sima,FEMALE,WHITE NON HISPANIC,12,80,2013
Ahmed,MALE,WHITE NON HISPANIC,29,81,2013
Aidan,MALE,WHITE NON HISPANIC,33,77,2013
Maxim,MALE,WHITE NON HISPANIC,26,84,2013
Aiden,MALE,WHITE NON HISPANIC,67,51,2013
Leonard,MALE,WHITE NON HISPANIC,11,99,2013
Akiva,MALE,WHITE NON HISPANIC,30,80,2013
Alan,MALE,WHITE NON HISPANIC,25,85,2013
Thomas,MALE,WHITE NON HISPANIC,107,31,2013
Etty,FEMALE,WHITE NON HISPANIC,18,78,2014
Alyssa,FEMALE,WHITE NON HISPANIC,19,73,2013
Alec,MALE,WHITE NON HISPANIC,11,99,2013
Alex,MALE,WHITE NON HISPANIC,35,75,2013
Talia,FEMALE,WHITE NON HISPANIC,49,47,2014
Alexander,MALE,WHITE NON HISPANIC,206,10,2013
Ali,MALE,WHITE NON HISPANIC,37,73,2013
Amir,MALE,WHITE NON HISPANIC,31,79,2013
Andrew,MALE,WHITE NON HISPANIC,120,27,2013
Angelo,MALE,WHITE NON HISPANIC,20,90,2013
Anthony,MALE,WHITE NON HISPANIC,124,24,2013
Anton,MALE,WHITE NON HISPANIC,11,99,2013
Antonio,MALE,WHITE NON HISPANIC,29,81,2013
Archer,MALE,WHITE NON HISPANIC,13,97,2013
Ari,MALE,WHITE NON HISPANIC,31,79,2013
August,MALE,WHITE NON HISPANIC,28,84,2014
Jonathan,MALE,WHITE NON HISPANIC,75,47,2014
Ariel,MALE,WHITE NON HISPANIC,15,95,2013
Aron,MALE,WHITE NON HISPANIC,78,44,2013
Arthur,MALE,WHITE NON HISPANIC,33,77,2013
Arye,MALE,WHITE NON HISPANIC,12,98,2013
Aryeh,MALE,WHITE NON HISPANIC,25,85,2013
Asher,MALE,WHITE NON HISPANIC,51,61,2013
August,MALE,WHITE NON HISPANIC,27,83,2013
Austin,MALE,WHITE NON HISPANIC,29,81,2013
Avery,MALE,WHITE NON HISPANIC,17,93,2013
Avi,MALE,WHITE NON HISPANIC,11,99,2013
Avraham,MALE,WHITE NON HISPANIC,48,64,2013
Avrohom,MALE,WHITE NON HISPANIC,31,79,2013
Avrum,MALE,WHITE NON HISPANIC,17,93,2013
Axel,MALE,WHITE NON HISPANIC,10,100,2013
Baruch,MALE,WHITE NON HISPANIC,15,95,2013
Beckett,MALE,WHITE NON HISPANIC,13,97,2013
Ben,MALE,WHITE NON HISPANIC,26,84,2013
Benjamin,MALE,WHITE NON HISPANIC,232,6,2013
Bennett,MALE,WHITE NON HISPANIC,14,96,2013
Benzion,MALE,WHITE NON HISPANIC,20,90,2013
Binyomin,MALE,WHITE NON HISPANIC,10,100,2013
Preston,MALE,WHITE NON HISPANIC,18,92,2013
Blake,MALE,WHITE NON HISPANIC,27,83,2013
Luca,MALE,WHITE NON HISPANIC,77,45,2013
Boruch,MALE,WHITE NON HISPANIC,13,97,2013
Bradley,MALE,WHITE NON HISPANIC,10,100,2013
Brady,MALE,WHITE NON HISPANIC,16,94,2013
Mushka,FEMALE,WHITE NON HISPANIC,12,80,2013
Brandon,MALE,WHITE NON HISPANIC,36,74,2013
Lazer,MALE,WHITE NON HISPANIC,26,86,2014
Brayden,MALE,WHITE NON HISPANIC,18,92,2013
Brendan,MALE,WHITE NON HISPANIC,19,91,2013
Brian,MALE,WHITE NON HISPANIC,22,88,2013
Brody,MALE,WHITE NON HISPANIC,22,88,2013
Bryce,MALE,WHITE NON HISPANIC,11,99,2013
Abigail,FEMALE,WHITE NON HISPANIC,96,22,2013
Caleb,MALE,WHITE NON HISPANIC,31,79,2013
Cameron,MALE,WHITE NON HISPANIC,27,83,2013
Carter,MALE,WHITE NON HISPANIC,29,81,2013
Chaim,MALE,WHITE NON HISPANIC,150,19,2013
Charles,MALE,WHITE NON HISPANIC,136,22,2013
Charlie,MALE,WHITE NON HISPANIC,24,86,2013
Chase,MALE,WHITE NON HISPANIC,26,84,2013
Cheskel,MALE,WHITE NON HISPANIC,12,98,2013
Chesky,MALE,WHITE NON HISPANIC,13,97,2013
Siena,FEMALE,WHITE NON HISPANIC,13,79,2013
Christian,MALE,WHITE NON HISPANIC,50,62,2013
Leah,FEMALE,WHITE NON HISPANIC,179,6,2013
Christopher,MALE,WHITE NON HISPANIC,87,37,2013
Hadley,FEMALE,WHITE NON HISPANIC,19,77,2014
Jane,FEMALE,WHITE NON HISPANIC,25,71,2014
Cole,MALE,WHITE NON HISPANIC,22,88,2013
Colin,MALE,WHITE NON HISPANIC,37,73,2013
Colton,MALE,WHITE NON HISPANIC,14,96,2013
Connor,MALE,WHITE NON HISPANIC,51,61,2013
Conor,MALE,WHITE NON HISPANIC,17,93,2013
Cooper,MALE,WHITE NON HISPANIC,25,85,2013
Damian,MALE,WHITE NON HISPANIC,12,98,2013
Daniel,MALE,WHITE NON HISPANIC,233,5,2013
Francesco,MALE,WHITE NON HISPANIC,15,97,2014
Dante,MALE,WHITE NON HISPANIC,14,96,2013
Winston,MALE,WHITE NON HISPANIC,11,101,2014
Leonardo,MALE,WHITE NON HISPANIC,36,76,2014
David,MALE,WHITE NON HISPANIC,304,1,2013
Dean,MALE,WHITE NON HISPANIC,23,87,2013
Declan,MALE,WHITE NON HISPANIC,40,70,2013
Dennis,MALE,WHITE NON HISPANIC,12,98,2013
Desmond,MALE,WHITE NON HISPANIC,19,91,2013
Emmeline,FEMALE,WHITE NON HISPANIC,11,85,2014
Devin,MALE,WHITE NON HISPANIC,11,99,2013
Dominic,MALE,WHITE NON HISPANIC,35,75,2013
Dominick,MALE,WHITE NON HISPANIC,14,96,2013
Dov,MALE,WHITE NON HISPANIC,27,83,2013
Dovid,MALE,WHITE NON HISPANIC,34,76,2013
Duvid,MALE,WHITE NON HISPANIC,10,100,2013
Sean,MALE,WHITE NON HISPANIC,37,73,2013
Rowan,MALE,WHITE NON HISPANIC,14,96,2013
Aviva,FEMALE,WHITE NON HISPANIC,14,82,2014
Dylan,MALE,WHITE NON HISPANIC,136,22,2013
Edward,MALE,WHITE NON HISPANIC,33,77,2013
Efraim,MALE,WHITE NON HISPANIC,18,92,2013
Eitan,MALE,WHITE NON HISPANIC,16,94,2013
Elan,MALE,WHITE NON HISPANIC,12,98,2013
Eli,MALE,WHITE NON HISPANIC,83,40,2013
Elias,MALE,WHITE NON HISPANIC,23,87,2013
Eliezer,MALE,WHITE NON HISPANIC,41,69,2013
Elijah,MALE,WHITE NON HISPANIC,35,75,2013
Jackson,MALE,WHITE NON HISPANIC,98,33,2013
Archer,MALE,WHITE NON HISPANIC,13,97,2013
Elimelech,MALE,WHITE NON HISPANIC,18,92,2013
Edward,MALE,WHITE NON HISPANIC,40,72,2014
Eliyahu,MALE,WHITE NON HISPANIC,27,83,2013
Elliot,MALE,WHITE NON HISPANIC,29,81,2013
Yidel,MALE,WHITE NON HISPANIC,10,102,2014
Elliott,MALE,WHITE NON HISPANIC,12,98,2013
Emmanuel,MALE,WHITE NON HISPANIC,12,98,2013
Emmett,MALE,WHITE NON HISPANIC,16,94,2013
Eric,MALE,WHITE NON HISPANIC,26,84,2013
Ethan,MALE,WHITE NON HISPANIC,125,23,2013
Batsheva,FEMALE,WHITE NON HISPANIC,32,64,2014
Evan,MALE,WHITE NON HISPANIC,42,68,2013
Everett,MALE,WHITE NON HISPANIC,20,90,2013
Daniella,FEMALE,WHITE NON HISPANIC,23,73,2014
Ezra,MALE,WHITE NON HISPANIC,49,63,2013
Mindy,FEMALE,WHITE NON HISPANIC,24,68,2013
Amy,FEMALE,WHITE NON HISPANIC,14,78,2013
Felix,MALE,WHITE NON HISPANIC,22,88,2013
Filip,MALE,WHITE NON HISPANIC,11,99,2013
Finn,MALE,WHITE NON HISPANIC,28,82,2013
Francesco,MALE,WHITE NON HISPANIC,12,98,2013
Reizy,FEMALE,WHITE NON HISPANIC,10,86,2014
Francis,MALE,WHITE NON HISPANIC,13,97,2013
Sofia,FEMALE,WHITE NON HISPANIC,110,17,2014
Damian,MALE,WHITE NON HISPANIC,12,98,2013
Frank,MALE,WHITE NON HISPANIC,15,95,2013
Frederick,MALE,WHITE NON HISPANIC,12,98,2013
Gabriel,MALE,WHITE NON HISPANIC,116,28,2013
Shane,MALE,WHITE NON HISPANIC,12,98,2013
Leibish,MALE,WHITE NON HISPANIC,12,100,2014
Gavin,MALE,WHITE NON HISPANIC,54,60,2013
Gavriel,MALE,WHITE NON HISPANIC,16,94,2013
George,MALE,WHITE NON HISPANIC,55,59,2013
Giancarlo,MALE,WHITE NON HISPANIC,10,100,2013
Gianluca,MALE,WHITE NON HISPANIC,13,97,2013
Marc,MALE,WHITE NON HISPANIC,16,94,2013
Addison,FEMALE,WHITE NON HISPANIC,22,74,2014
Giovanni,MALE,WHITE NON HISPANIC,32,78,2013
Graham,MALE,WHITE NON HISPANIC,20,90,2013
Grant,MALE,WHITE NON HISPANIC,15,95,2013
Grayson,MALE,WHITE NON HISPANIC,23,87,2013
Suri,FEMALE,WHITE NON HISPANIC,13,79,2013
Gregory,MALE,WHITE NON HISPANIC,18,92,2013
Greyson,MALE,WHITE NON HISPANIC,11,99,2013
Griffin,MALE,WHITE NON HISPANIC,16,94,2013
Olive,FEMALE,WHITE NON HISPANIC,19,73,2013
Hamza,MALE,WHITE NON HISPANIC,19,91,2013
Finn,MALE,WHITE NON HISPANIC,28,82,2013
Tziporah,FEMALE,WHITE NON HISPANIC,12,84,2014
Harrison,MALE,WHITE NON HISPANIC,45,66,2013
Harry,MALE,WHITE NON HISPANIC,17,93,2013
Henry,MALE,WHITE NON HISPANIC,161,13,2013
Hersh,MALE,WHITE NON HISPANIC,15,95,2013
Steven,MALE,WHITE NON HISPANIC,27,85,2014
Eric,MALE,WHITE NON HISPANIC,29,83,2014
Avital,FEMALE,WHITE NON HISPANIC,10,86,2014
Hershel,MALE,WHITE NON HISPANIC,23,87,2013
Hershy,MALE,WHITE NON HISPANIC,30,80,2013
